Umur,Kelas Pekerja,Pendidikan,Jmlh Tahun Pendidikan,Status Perkawinan,Pekerjaan,Jenis Kelamin,Keuntungan Kapital,Kerugian Capital,Jam per Minggu,target
58,Wiraswasta,SMA,9,Cerai,Sales,Perempuan,0.0,0.0,26.0,0
47,Pemerintah Provinsi,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,45.0,1
54,Pekerja Bebas Bukan Perusahan,Master,14,Cerai,Spesialis,Perempuan,0.0,0.0,30.0,0
47,,SMA,9,Menikah,,Laki2,0.0,0.0,40.0,0
30,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,50.0,1
52,Wiraswasta,SMA,9,Janda,Servis Lainnya,Laki2,0.0,0.0,26.0,0
18,Wiraswasta,12th,8,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,26.0,0
53,Pekerja Bebas Perusahaan,SMA,9,Menikah,Sales,Laki2,0.0,0.0,58.0,1
42,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
28,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
39,Wiraswasta,Sarjana,13,Cerai,Sales,Laki2,0.0,0.0,40.0,0
46,Wiraswasta,D4,11,Cerai,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
31,Pemerintah Lokal,D3,12,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
56,Wiraswasta,SMA,9,Menikah,Sales,Perempuan,0.0,0.0,26.0,0
38,Pemerintah Provinsi,SMA,9,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,45.0,1
31,Wiraswasta,Pendidikan Tinggi,10,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
71,Wiraswasta,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,26.0,1
24,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
20,,10th,6,Cerai,,Perempuan,0.0,0.0,40.0,0
25,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Belum Pernah Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
30,Wiraswasta,D4,11,Menikah,Sales,Laki2,0.0,0.0,45.0,1
44,Pekerja Bebas Perusahaan,Sarjana,13,Menikah,Petani,Laki2,0.0,0.0,55.0,1
43,Pemerintah Lokal,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,26.0,0
35,Wiraswasta,Sarjana,13,Menikah,Sales,Laki2,0.0,0.0,50.0,1
27,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,55.0,0
27,,Sarjana,13,Belum Pernah Menikah,,Laki2,0.0,0.0,45.0,0
63,Wiraswasta,Sarjana,13,Menikah,Penjaga,Laki2,0.0,0.0,40.0,1
59,Wiraswasta,D3,12,Menikah,Supir,Laki2,0.0,0.0,32.0,1
31,Wiraswasta,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
41,Wiraswasta,Pendidikan Tinggi,10,Menikah,Tech-support,Perempuan,0.0,0.0,40.0,0
22,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,0
19,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,32.0,0
30,Wiraswasta,Pendidikan Tinggi,10,Menikah,Spesialis,Laki2,0.0,0.0,26.0,1
21,Wiraswasta,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,48.0,0
44,Wiraswasta,10th,6,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
56,Pemerintah Lokal,SMA,9,Janda,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
52,Pemerintah Negara,Master,14,Menikah LDR,Ekesekutif Managerial,Perempuan,0.0,0.0,44.0,1
50,Wiraswasta,SMA,9,Cerai,Sales,Perempuan,0.0,0.0,45.0,0
39,Pemerintah Lokal,D3,12,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
33,Pemerintah Lokal,Master,14,Menikah,Spesialis,Perempuan,0.0,0.0,35.0,1
55,Wiraswasta,7th-8th,4,Janda,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
51,Pemerintah Provinsi,Pendidikan Tinggi,10,Cerai,Spesialis,Perempuan,0.0,0.0,40.0,0
40,Pemerintah Provinsi,SMA,9,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
25,Wiraswasta,10th,6,Menikah,Supir,Laki2,0.0,0.0,40.0,0
37,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,44.0,0
36,,SMA,9,Menikah LDR,,Laki2,0.0,0.0,50.0,0
28,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
51,Wiraswasta,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,40.0,1
48,Wiraswasta,D3,12,Menikah,Spesialis,Laki2,0.0,0.0,50.0,1
17,Wiraswasta,11th,7,Belum Pernah Menikah,Pembersih,Perempuan,0.0,0.0,26.0,0
51,Wiraswasta,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,55.0,1
38,Wiraswasta,7th-8th,4,Menikah,Petani,Laki2,0.0,0.0,58.0,0
23,Pemerintah Lokal,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
31,Wiraswasta,11th,7,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,30.0,0
40,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
43,Pemerintah Negara,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
38,Wiraswasta,D4,11,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
60,Pemerintah Provinsi,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
32,Wiraswasta,D3,12,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
44,Wiraswasta,SMA,9,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,39.0,0
28,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,45.0,0
42,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,42.0,1
23,Wiraswasta,SMA,9,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,38.0,0
56,Pekerja Bebas Perusahaan,SMA,9,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,26.0,0
39,Wiraswasta,Master,14,Menikah,Spesialis,Perempuan,0.0,0.0,26.0,1
26,Wiraswasta,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,37.0,0
34,Wiraswasta,SMA,9,Menikah,Tech-support,Perempuan,0.0,0.0,32.0,0
27,Wiraswasta,D4,11,Menikah,Supir,Laki2,0.0,0.0,50.0,0
37,Wiraswasta,D3,12,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,58.0,0
32,Pemerintah Lokal,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
41,Pekerja Bebas Bukan Perusahan,Master,14,Cerai,Pembersih,Laki2,0.0,0.0,40.0,0
45,Wiraswasta,Sarjana,13,Menikah LDR,Spesialis,Perempuan,0.0,0.0,38.0,0
21,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,26.0,0
43,Wiraswasta,Pendidikan Tinggi,10,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
45,Pekerja Bebas Bukan Perusahan,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
33,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,1
42,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,48.0,0
32,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
32,Pekerja Bebas Perusahaan,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
36,Wiraswasta,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
56,Wiraswasta,Master,14,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,44.0,1
37,Pemerintah Negara,Master,14,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,38.0,0
17,Wiraswasta,12th,8,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
59,Wiraswasta,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,26.0,1
42,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
20,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,26.0,0
50,Wiraswasta,Sarjana,13,Janda,Spesialis,Perempuan,0.0,0.0,40.0,0
51,Wiraswasta,D4,11,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,43.0,0
79,Pekerja Bebas Bukan Perusahan,7th-8th,4,Menikah,Petani,Laki2,0.0,0.0,30.0,0
55,Pekerja Bebas Bukan Perusahan,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
45,,SMA,9,Janda,,Perempuan,0.0,0.0,38.0,0
36,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
56,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,46.0,0
56,Wiraswasta,5th-6th,3,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
24,Wiraswasta,12th,8,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,55.0,0
48,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,40.0,0
36,Pemerintah Lokal,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
42,Pekerja Bebas Perusahaan,Master,14,Menikah,Petani,Laki2,0.0,0.0,58.0,1
26,Pekerja Bebas Perusahaan,12th,8,Menikah,Sales,Laki2,0.0,0.0,58.0,0
26,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
47,Wiraswasta,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,32.0,0
44,,Sarjana,13,Cerai,,Laki2,0.0,0.0,50.0,0
29,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,37.0,0
62,Pekerja Bebas Perusahaan,D4,11,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
30,Wiraswasta,D4,11,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
59,Wiraswasta,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
24,Pekerja Bebas Bukan Perusahan,Pendidikan Tinggi,10,Menikah,Sales,Laki2,0.0,0.0,40.0,0
67,Wiraswasta,SMA,9,Menikah,Sales,Laki2,0.0,0.0,26.0,0
69,Pekerja Bebas Perusahaan,Sarjana,13,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,30.0,0
34,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,1
48,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Sales,Perempuan,0.0,0.0,50.0,0
38,Pemerintah Provinsi,SMA,9,Belum Pernah Menikah,Supir,Laki2,0.0,0.0,50.0,0
34,,SMA,9,Belum Pernah Menikah,,Perempuan,0.0,0.0,40.0,0
31,Wiraswasta,SMA,9,Belum Pernah Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,45.0,0
30,Wiraswasta,Pendidikan Tinggi,10,Berpisah,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
44,Wiraswasta,Sarjana,13,Menikah,Supir,Laki2,0.0,0.0,52.0,1
34,Pekerja Bebas Bukan Perusahan,11th,7,Menikah,Petani,Laki2,0.0,0.0,58.0,0
53,Wiraswasta,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,32.0,1
40,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
48,Pemerintah Provinsi,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,1
25,Pemerintah Provinsi,Master,14,Cerai,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
23,Wiraswasta,D3,12,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
33,Wiraswasta,D4,11,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,40.0,0
28,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
72,Pekerja Bebas Perusahaan,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,48.0,1
20,Wiraswasta,11th,7,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
55,Pemerintah Lokal,Doktor,16,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,58.0,0
52,Wiraswasta,11th,7,Berpisah,Pembersih,Laki2,0.0,0.0,40.0,0
55,Pemerintah Provinsi,7th-8th,4,Menikah,Pemuka Agama,Laki2,0.0,0.0,58.0,0
34,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,35.0,0
21,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,36.0,0
18,Wiraswasta,11th,7,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,0
24,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,45.0,0
44,Pemerintah Provinsi,SMA,9,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
31,Wiraswasta,Sekolah Professional,15,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,50.0,0
55,Pemerintah Provinsi,Sekolah Professional,15,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
49,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,43.0,0
25,Pemerintah Negara,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
37,Wiraswasta,Sarjana,13,Menikah,Servis Lainnya,Laki2,0.0,0.0,30.0,0
76,Wiraswasta,Sarjana,13,Menikah,Pemuka Agama,Laki2,0.0,0.0,26.0,1
36,,11th,7,Belum Pernah Menikah,,Laki2,0.0,0.0,26.0,0
58,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
67,,SMA,9,Cerai,,Laki2,0.0,0.0,26.0,0
59,Wiraswasta,SMA,9,Janda,Ekesekutif Managerial,Perempuan,0.0,0.0,50.0,0
34,Wiraswasta,Pendidikan Tinggi,10,Cerai,Supir,Laki2,0.0,0.0,58.0,0
33,,SMA,9,Menikah,,Laki2,0.0,0.0,26.0,0
28,Wiraswasta,7th-8th,4,Menikah,Sales,Laki2,0.0,0.0,40.0,0
26,Pemerintah Provinsi,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
58,Pekerja Bebas Bukan Perusahan,Master,14,Menikah,Sales,Laki2,0.0,0.0,40.0,1
20,Pekerja Bebas Perusahaan,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Perempuan,0.0,0.0,40.0,0
23,Wiraswasta,D3,12,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,52.0,0
56,Wiraswasta,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,35.0,0
46,Wiraswasta,SMA,9,Cerai,Perbaikan Kerajinan,Perempuan,0.0,0.0,40.0,1
33,Wiraswasta,SMA,9,Berpisah,Pembersih,Laki2,0.0,0.0,35.0,0
61,,SMA,9,Menikah,,Laki2,0.0,0.0,38.0,1
17,Pekerja Bebas Perusahaan,10th,6,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,26.0,0
17,,9th,5,Belum Pernah Menikah,,Laki2,0.0,0.0,40.0,0
29,Wiraswasta,D4,11,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,58.0,0
18,Wiraswasta,11th,7,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,26.0,0
32,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,1
26,Wiraswasta,12th,8,Menikah LDR,Supir,Laki2,0.0,0.0,40.0,0
37,Pekerja Bebas Bukan Perusahan,SMA,9,Belum Pernah Menikah,Petani,Laki2,0.0,0.0,58.0,0
32,Wiraswasta,SMA,9,Belum Pernah Menikah,Asisten Rumah Tangga,Perempuan,0.0,0.0,40.0,0
52,Pemerintah Negara,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
33,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
49,Wiraswasta,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,45.0,1
59,,1st-4th,2,Menikah,,Laki2,0.0,0.0,45.0,0
76,Wiraswasta,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,26.0,0
26,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,30.0,0
23,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,26.0,0
30,Wiraswasta,Pendidikan Tinggi,10,Cerai,Sales,Perempuan,0.0,0.0,58.0,0
22,Wiraswasta,SMA,9,Belum Pernah Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,0
22,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,40.0,0
41,Wiraswasta,SMA,9,Cerai,Mesin Inspeksi,Laki2,0.0,0.0,40.0,0
42,Wiraswasta,Pendidikan Tinggi,10,Cerai,Pemuka Agama,Perempuan,0.0,0.0,26.0,0
51,Wiraswasta,7th-8th,4,Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
41,Wiraswasta,9th,5,Menikah,Tech-support,Perempuan,0.0,0.0,58.0,0
24,Wiraswasta,11th,7,Belum Pernah Menikah,Mesin Inspeksi,Perempuan,0.0,0.0,40.0,0
60,Wiraswasta,D4,11,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,0
20,Wiraswasta,D4,11,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
64,Wiraswasta,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,1
22,Pemerintah Negara,Sarjana,13,Belum Pernah Menikah,Spesialis,Perempuan,0.0,0.0,26.0,0
18,Wiraswasta,10th,6,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,35.0,0
74,,Sarjana,13,Janda,,Perempuan,0.0,0.0,35.0,0
22,Wiraswasta,SMA,9,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,26.0,0
37,Wiraswasta,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,50.0,0
42,Wiraswasta,Pendidikan Tinggi,10,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,50.0,1
41,Wiraswasta,SMA,9,Cerai,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
34,Wiraswasta,Sarjana,13,Menikah LDR,Spesialis,Perempuan,0.0,0.0,35.0,0
47,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Sales,Laki2,0.0,0.0,40.0,0
28,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,35.0,0
35,Pemerintah Negara,Pendidikan Tinggi,10,Menikah,Tech-support,Laki2,0.0,0.0,40.0,0
41,Wiraswasta,SMA,9,Berpisah,Pembersih,Laki2,0.0,0.0,40.0,0
23,Wiraswasta,Sarjana,13,Cerai,Pemuka Agama,Perempuan,0.0,0.0,58.0,1
25,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Penjaga,Laki2,0.0,0.0,30.0,0
26,Wiraswasta,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
28,Wiraswasta,D4,11,Belum Pernah Menikah,Tech-support,Perempuan,0.0,0.0,38.0,0
70,Wiraswasta,10th,6,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,50.0,0
30,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,58.0,0
23,Wiraswasta,11th,7,Menikah,Supir,Laki2,0.0,0.0,26.0,0
36,Pemerintah Lokal,D4,11,Menikah,Supir,Laki2,0.0,0.0,40.0,0
28,Wiraswasta,SMA,9,Belum Pernah Menikah,Pembersih,Perempuan,0.0,0.0,40.0,0
79,Pemerintah Lokal,SMA,9,Janda,Servis Lainnya,Perempuan,0.0,0.0,32.0,0
35,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
26,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Petani,Perempuan,0.0,0.0,38.0,0
46,,SMA,9,Cerai,,Perempuan,0.0,0.0,40.0,0
24,Pemerintah Lokal,Sarjana,13,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,0
53,Pemerintah Provinsi,Sarjana,13,Cerai,Tech-support,Laki2,0.0,0.0,40.0,0
49,Pekerja Bebas Bukan Perusahan,D4,11,Cerai,Supir,Laki2,0.0,0.0,48.0,0
35,Wiraswasta,D3,12,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
41,Wiraswasta,5th-6th,3,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
46,Wiraswasta,D3,12,Menikah,Tech-support,Laki2,0.0,0.0,40.0,1
23,,Sarjana,13,Belum Pernah Menikah,,Laki2,0.0,0.0,50.0,0
31,Wiraswasta,SMA,9,Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,1
43,Wiraswasta,SMA,9,Berpisah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
56,Wiraswasta,SMA,9,Berpisah,Sales,Perempuan,0.0,0.0,26.0,0
19,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
63,Wiraswasta,SMA,9,Cerai,Spesialis,Perempuan,0.0,0.0,58.0,0
48,Wiraswasta,Pendidikan Tinggi,10,Menikah,Supir,Laki2,0.0,0.0,58.0,0
28,Wiraswasta,Pendidikan Tinggi,10,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
44,Wiraswasta,11th,7,Cerai,Mesin Inspeksi,Perempuan,0.0,0.0,46.0,0
61,Wiraswasta,7th-8th,4,Menikah,Supir,Laki2,0.0,0.0,40.0,0
39,Pekerja Bebas Bukan Perusahan,Doktor,16,Belum Pernah Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
28,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,38.0,0
29,Pemerintah Negara,Master,14,Menikah,Pemuka Agama,Laki2,0.0,0.0,36.0,0
43,Pekerja Bebas Bukan Perusahan,10th,6,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,58.0,0
47,Pekerja Bebas Bukan Perusahan,SMA,9,Menikah,Supir,Laki2,0.0,0.0,45.0,1
38,Wiraswasta,SMA,9,Menikah,Penjaga,Laki2,0.0,0.0,40.0,0
71,Wiraswasta,Pendidikan Tinggi,10,Janda,Spesialis,Laki2,0.0,0.0,40.0,0
30,Wiraswasta,SMA,9,Berpisah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
43,Pemerintah Provinsi,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
51,Pemerintah Lokal,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,26.0,0
52,Pemerintah Provinsi,Master,14,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,1
50,Pemerintah Lokal,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,40.0,0
28,Wiraswasta,SMA,9,Menikah,Supir,Laki2,0.0,0.0,40.0,0
28,Wiraswasta,SMA,9,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,26.0,0
35,Wiraswasta,D4,11,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
20,Wiraswasta,Pendidikan Tinggi,10,Belum Pernah Menikah,Pembersih,Laki2,0.0,0.0,26.0,0
59,Wiraswasta,SMA,9,Menikah,Perbaikan Kerajinan,Laki2,0.0,0.0,40.0,1
35,Wiraswasta,10th,6,Menikah,Servis Lainnya,Perempuan,0.0,0.0,40.0,0
24,Wiraswasta,SMA,9,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,37.0,0
39,Wiraswasta,9th,5,Menikah,Pembersih,Laki2,0.0,0.0,40.0,0
18,,Pendidikan Tinggi,10,Belum Pernah Menikah,,Laki2,0.0,0.0,26.0,0
53,Wiraswasta,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
24,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Laki2,0.0,0.0,32.0,0
60,Pekerja Bebas Perusahaan,Sarjana,13,Menikah,Spesialis,Laki2,0.0,0.0,40.0,1
48,Wiraswasta,SMA,9,Janda,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
53,Pemerintah Lokal,Pendidikan Tinggi,10,Menikah,Pemuka Agama,Laki2,0.0,0.0,40.0,1
44,Pekerja Bebas Bukan Perusahan,Sarjana,13,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,0
21,Wiraswasta,11th,7,Belum Pernah Menikah,Tech-support,Perempuan,0.0,0.0,35.0,0
43,Pekerja Bebas Perusahaan,Sekolah Professional,15,Menikah,Spesialis,Laki2,0.0,0.0,55.0,1
78,,9th,5,Janda,,Laki2,0.0,0.0,40.0,0
46,Pemerintah Lokal,SMA,9,Cerai,Pemuka Agama,Perempuan,0.0,0.0,30.0,0
38,Pemerintah Negara,Sarjana,13,Menikah,Ekesekutif Managerial,Perempuan,0.0,0.0,30.0,1
27,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Pemuka Agama,Perempuan,0.0,0.0,58.0,0
36,Wiraswasta,Pendidikan Tinggi,10,Menikah,Ekesekutif Managerial,Laki2,0.0,0.0,40.0,1
33,Wiraswasta,Sarjana,13,Menikah,Spesialis,Perempuan,0.0,0.0,40.0,1
34,Wiraswasta,Sarjana,13,Belum Pernah Menikah,Sales,Perempuan,0.0,0.0,41.0,0
46,Wiraswasta,11th,7,Cerai,Spesialis,Laki2,0.0,0.0,40.0,1
31,Wiraswasta,5th-6th,3,Belum Pernah Menikah,Servis Lainnya,Laki2,0.0,0.0,40.0,0
46,Pemerintah Lokal,1st-4th,2,Belum Pernah Menikah,Servis Lainnya,Perempuan,0.0,0.0,26.0,0
50,Wiraswasta,SMA,9,Menikah,Mesin Inspeksi,Laki2,0.0,0.0,48.0,1
